arc	source	where	terms	status	hits_per_head	top_paths	quote
B852_parabolic_pressure	main	FINDINGS.md:92-96	continued-fraction cross-section m004 transition	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B1067_rayclass_harvest/w1_results.json	It does NOT show m004's transition is at s=1, or at the programme's beta=1/s=2... m004's actual cross-section requires a complex continued-fraction algorithm over Z[omega]... which is a real build and is not attempted here
B852_parabolic_pressure	main	FINDINGS.md:97-100	genericity parabolic tested model	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":14,""claude/outside-bench"":17,""claude/physics-seat-evaluation-8dkbrl"":17,""codex/seat-r001"":18,""main"":17,""paper/structure-genesis-first"":17}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md	It does not establish genericity either way. One parabolic model was tested
B853_two_faces_ssb	main	FINDINGS.md:107-108	transition connection potential verified	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":16,""claude/outside-bench"":19,""claude/physics-seat-evaluation-8dkbrl"":19,""codex/seat-r001"":19,""main"":19,""paper/structure-genesis-first"":15}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md	NOT verified: that B6's potential is the free energy of any KMS transition (the relay's own document says 'connection unbuilt')
B853_two_faces_ssb	main	FINDINGS.md:109-110	searched distinct evidence occurs	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":8,""claude/outside-bench"":16,""claude/physics-seat-evaluation-8dkbrl"":15,""codex/seat-r001"":13,""main"":15,""paper/structure-genesis-first"":12}"	CHANGELOG.md | PROGRESS_LOG.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json	that trace 3 never occurs in Gamma_41 (searched words <=7, 82 distinct traces...) -- evidence, not proof
B855_wrong_null_audit	main	FINDINGS.md line 33	non-commensurable registered null	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":7,""claude/physics-seat-evaluation-8dkbrl"":7,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/RETRACTIONS.md | docs/THE_LADDER.md	the repo has no registered null non-commensurable with both.
B855_wrong_null_audit	main	FINDINGS.md line 100	essentially programme specific control	LEAD	"{""audit/b775-braver-questions"":20,""claude/new-session-qor5up"":11,""claude/outside-bench"":17,""claude/physics-seat-evaluation-8dkbrl"":16,""codex/seat-r001"":14,""main"":16,""paper/structure-genesis-first"":12}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | DELETED:docs/PROGRESS_LOG.md	"the programme has never had a valid control, so ""generic vs specific"" has essentially never been tested."
B857_voice_splitting	main	frontier/B746_golden_ledger/FINDINGS.md:30 (quoted in FINDINGS.md line 11)	b737 b739 artifacts markers	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":25,""claude/outside-bench"":27,""claude/physics-seat-evaluation-8dkbrl"":27,""codex/seat-r001"":26,""main"":27,""paper/structure-genesis-first"":25}"	CHANGELOG.md | PROGRESS_LOG.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md | frontier/B742_negatives_hunt_p1/reviews/S16_REVIEW_4_VERDICT.md	Grep of the banked voice artifacts (B737/B739): zero golden markers.
B857_voice_splitting	main	docs/LAW_MAP.md (quoted in FINDINGS.md line 9)	h-ear continuous silence emitted	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":4,""main"":5,""paper/structure-genesis-first"":4}"	CHANGELOG.md | PROGRESS_LOG.md | frontier/B857_voice_splitting/FINDINGS.md | frontier/B857_voice_splitting/voice_splitting.py | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md	"H-EAR clause (iii) SILENCE states the golden is ""NEVER emitted through the object's solo continuous channel."""
B857_voice_splitting	main	FINDINGS.md line 55	eigenvalues uncomputed certified different	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":21,""claude/outside-bench"":26,""claude/physics-seat-evaluation-8dkbrl"":24,""codex/seat-r001"":26,""main"":24,""paper/structure-genesis-first"":22}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/MASTERPLAN.md | docs/OPEN_PROBLEMS.md	Whether the 17 certified Maass newforms carry golden markers in their Hecke eigenvalues is a different question and remains uncomputed
B868_three_involutions	main	FINDINGS.md line 29 / three_involutions.py check (3)	conjugation anywhere complex scalars	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":11,""claude/outside-bench"":19,""claude/physics-seat-evaluation-8dkbrl"":19,""codex/seat-r001"":18,""main"":19,""paper/structure-genesis-first"":14}"	CHANGELOG.md | PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | DELETED:docs/PROGRESS_LOG.md	no complex conjugation of scalars appears anywhere in the cascade's code
B870_lift_obstruction	main	FINDINGS.md sec 5	framework observer bridge bundle	GENERIC	"{""audit/b775-braver-questions"":36,""claude/new-session-qor5up"":33,""claude/outside-bench"":37,""claude/physics-seat-evaluation-8dkbrl"":37,""codex/seat-r001"":35,""main"":37,""paper/structure-genesis-first"":33}"	CHANGELOG.md | PROGRESS_LOG.md | README.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md	"The bridge from ""flat bundle on the object lifts"" to ""the SM gauge group's global form"" is the framework's object->observer bridge -- not established here"
B870_lift_obstruction	main	FINDINGS.md sec 5		UNSWEEPABLE			H^2(M, dM) is NOT computed by this arc.
B870_lift_obstruction	main	FINDINGS.md sec 5	distinguished chooses object torsor	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":3,""claude/outside-bench"":8,""claude/physics-seat-evaluation-8dkbrl"":8,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":4}"	PROGRESS_LOG.md | docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/CAMPAIGN_STATUS.md | docs/THE_END_TO_END_CHAIN.md	"No claim about which lift the object ""chooses"": the torsor has no distinguished point here."
B871_registering_datum	main	FINDINGS.md sec 4	contractions refinement realizing remaining	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""claude/physics-seat-evaluation-8dkbrl"":3,""codex/seat-r001"":5,""main"":3,""paper/structure-genesis-first"":3}"	CHANGELOG.md | PROGRESS_LOG.md | docs/views/VERDICT_LEDGER.md | documents/PROGRAM_QUESTION_ANSWER_MAP.md | documents/program-question-map/inventory/backbone.json	realizing the probe inside the SU(3)_2 modular stage's state vectors and contractions ... is the remaining refinement
B871_registering_datum	main	FINDINGS.md sec 4	generation untouched reaches values	LEAD	"{""audit/b775-braver-questions"":32,""claude/new-session-qor5up"":29,""claude/outside-bench"":50,""claude/physics-seat-evaluation-8dkbrl"":46,""codex/seat-r001"":39,""main"":45,""paper/structure-genesis-first"":34}"	CHANGELOG.md | PROGRESS_LOG.md | docs/GUT_REQUIREMENTS_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | DELETED:docs/PROGRESS_LOG.md	Nothing here reaches values or generation count. Gate 5 untouched.
B872_coset_leg	main	FINDINGS.md sec 6	charge-sign convention matter labels	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	PROGRESS_LOG.md	"Nothing about which of 16/16bar is ""matter"" -- the labels are a charge-sign convention."
B872_coset_leg	main	FINDINGS.md sec 6	exact-q remains queued pass	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	docs/STRUCTURE_TO_NATURE_MASTERPLAN.md	the exact-Q(rho) pass remains the solo seat's queued cell
B872_coset_leg	main	FINDINGS.md sec 6	b866 b875 b876 generations	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":8,""claude/physics-seat-evaluation-8dkbrl"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":6}"	CHANGELOG.md | PROGRESS_LOG.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md | frontier/B882_magic_square_naming/arc_verdict.json	the generations reading stays a signature (B866) with a structure (B875); THE DESCENT (B876, queued) is the deciding computation
B873_p5_gate	main	FINDINGS.md sec 4	sub-winner uniqueness existence specials	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Existence of the sub-winner specials still rests on the cited tables (unneeded for uniqueness).
B873_p5_gate	main	FINDINGS.md sec 4	higher-level re-examines c-scan exotica	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		nothing here re-examines higher-level exotica beyond the c-scan's reach
B874_measurement_ladder	main	FINDINGS.md sec 1	second-charge cubic-field line-point step-2	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Whether a line-point + second-charge joint measurement produces one (which would retire the step-2 ranking) remains open -- it needs the cubic-field points, not this census.
B874_measurement_ladder	main	FINDINGS.md sec 3	quasi-split layer-8 b715 b868	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""claude/physics-seat-evaluation-8dkbrl"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	CHANGELOG.md | PROGRESS_LOG.md | docs/views/VERDICT_LEDGER.md	no dictionary to color is asserted (the compact/quasi-split gap is exactly the layer-8 wall, B715/B868)
B874_measurement_ladder	main	FINDINGS.md sec 4	real-form layer-8 relation question	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""claude/physics-seat-evaluation-8dkbrl"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	CHANGELOG.md | PROGRESS_LOG.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md	The su(2,1) remnant's relation to the layer-8 real-form question -- flagged only.
B875_triality_tiling	main	FINDINGS.md sec 4	generations generation structure mechanism	LEAD	"{""audit/b775-braver-questions"":137,""claude/new-session-qor5up"":115,""claude/outside-bench"":142,""claude/physics-seat-evaluation-8dkbrl"":132,""codex/seat-r001"":127,""main"":132,""paper/structure-genesis-first"":119}"	CHANGELOG.md | PROGRESS_LOG.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-11.md | DELETED:docs/REVIEWS.md	The generation reading -- each breaking's matter = the two foreign sectors -- remains a structure, not a generations mechanism.
B875_triality_tiling	main	FINDINGS.md sec 4	touches values gate	LEAD	"{""audit/b775-braver-questions"":98,""claude/new-session-qor5up"":89,""claude/outside-bench"":126,""claude/physics-seat-evaluation-8dkbrl"":112,""codex/seat-r001"":97,""main"":112,""paper/structure-genesis-first"":94}"	AUDIT_REPORT.md | CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | DELETED:docs/REVIEWS.md	Nothing here touches values or Gate 5.
B876_descent	main	FINDINGS.md sec 5	generations mechanism anything breaking	GENERIC	"{""audit/b775-braver-questions"":35,""claude/new-session-qor5up"":30,""claude/outside-bench"":35,""claude/physics-seat-evaluation-8dkbrl"":34,""codex/seat-r001"":30,""main"":34,""paper/structure-genesis-first"":30}"	CHANGELOG.md | PROGRESS_LOG.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md	Does NOT establish: any generations mechanism; any values; anything about which breaking the world 'chose.'
B876_descent	main	FINDINGS.md sec 5	re-run symmetry galois holds	LEAD	"{""audit/b775-braver-questions"":41,""claude/new-session-qor5up"":41,""claude/outside-bench"":61,""claude/physics-seat-evaluation-8dkbrl"":61,""codex/seat-r001"":49,""main"":61,""paper/structure-genesis-first"":38}"	CHANGELOG.md | PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | DELETED:docs/REVIEWS.md | DELETED:docs/PROGRESS_LOG.md	By Galois symmetry the same holds at the other two roots (not re-run; the S3 acts).
B877_fmt_review	main	FINDINGS.md sec 4 item 1	levi2 manifest handoff absent	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":5,""claude/outside-bench"":4,""claude/physics-seat-evaluation-8dkbrl"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	CHANGELOG.md | PROGRESS_LOG.md | docs/progress/REVIEWS.md | docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md	Manifest gap: SS3 cites levi2.py (core type, exact Q) -- absent from the handoff.
B877_fmt_review	main	not applicable to this arc (cross-reference check, correctly not present here)	re-run certification values branch	GENERIC	"{""audit/b775-braver-questions"":37,""claude/new-session-qor5up"":31,""claude/outside-bench"":46,""claude/physics-seat-evaluation-8dkbrl"":46,""codex/seat-r001"":39,""main"":46,""paper/structure-genesis-first"":28}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md	the arb certification of the 26 upper values is the branch's ... not a re-run of the certification
B878_maass_upper_window	main	FINDINGS.md sec 4	sub-leading completeness adopted leading	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":4,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":6,""main"":9,""paper/structure-genesis-first"":4}"	CHANGELOG.md | docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/THE_FRAMEWORK.md	No completeness claim for the 43 (the branch's own scope limit, adopted: sub-leading Weyl terms are 43-60% of leading below r = 13.5 -- the budget is a screen).
B878_maass_upper_window	main	FINDINGS.md sec 4	cross-table re-run certification consistency	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":0,""main"":1,""paper/structure-genesis-first"":0}"	frontier/B738_pathfinder_compiler/kill_graph.json	the arb certification of the 26 upper values is the branch's ... this seat verified the dataset's internal stability, cross-table consistency, and claim arithmetic -- not a re-run of the certification
B878_maass_upper_window	main	branch_FINDINGS.md (r=7.0720 provenance section)	transcription previously statement verified	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":8,""claude/outside-bench"":13,""claude/physics-seat-evaluation-8dkbrl"":13,""codex/seat-r001"":12,""main"":13,""paper/structure-genesis-first"":9}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | docs/progress/REVIEWS.md | frontier/B771_phase1_wave1/wave3_results.json	"This section previously said ""transcription VERIFIED"" -- the durable statement is weaker and stated exactly below."
B879_selection_cochain	main	packet/HANDOFF_CC_SELECTION_COCHAIN.md lines 12-14	reconciliation addendum anywhere checked	LEAD	"{""audit/b775-braver-questions"":22,""claude/new-session-qor5up"":21,""claude/outside-bench"":37,""claude/physics-seat-evaluation-8dkbrl"":34,""codex/seat-r001"":25,""main"":34,""paper/structure-genesis-first"":21}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | DELETED:docs/REVIEWS.md	cc3's own reconciliation addendum: NONE of the six claims below are banked anywhere under any name (checked by content, not just title).
B879_selection_cochain	main	packet/w0c_inventory/INVENTORY.md lines 484-495 (Part C, MISSING)	corollary frontier verifies states	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":17,""claude/outside-bench"":23,""claude/physics-seat-evaluation-8dkbrl"":24,""codex/seat-r001"":19,""main"":24,""paper/structure-genesis-first"":18}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md	M1. ... no frontier cell was found that states or verifies this corollary for the R^{n-2}L family explicitly.
B879_selection_cochain	main	packet/w0c_inventory/INVENTORY.md lines 497-506	b-number dedicated frontier verifies	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":8,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":7}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json	M2. ... No dedicated frontier B-number/FINDINGS.md was found that computes or verifies either filter independently
B879_selection_cochain	main	packet/w0c_inventory/INVENTORY.md lines 517-526	multi-block family-wide tabulates conductor	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B879_selection_cochain/packet/w0c_inventory/INVENTORY.md	M4. ... No banked cell was found that tabulates conductor primality over general multi-block R/L words as a family-wide sweep
