arc	source	where	terms	status	hits_per_head	top_paths	quote
B1072_silver_instrument	main	FINDINGS.md, 'The group — NOT the golden pattern'	order-5 anywhere kappa room	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md | frontier/B1068_descent_inventory/w2_full_results.json | +2 catch-all	no order-5 anywhere (kappa = 6 has no room for a 5)
B1072_silver_instrument	main	FINDINGS.md, 'L149's cascade half'	lambda-selection golden-side b1011 b1071	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		The deeper golden-side theorems (B664's landscape, B1011's factorization, B1071's Lambda-selection) remain genuinely unattempted on silver — typed open.
B1073_composition_gate	main	log_index/B1073.txt, PROGRESS_LOG.md B1214 entry (2026-08-29)	b1070 b1073 locks test	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":12,""codex/seat-r001"":7,""main"":12,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | scripts/atlas/atlas_data.json | docs/THEOREM_REGISTRY.md | frontier/B1210_paper_spine_sweep/spine_sweep.json | frontier/B1210_paper_spine_sweep/verification/spine_sweep.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +3 catch-all	B1070 and B1073 have none at all [test locks]
B1074_residue_hunt	main	FINDINGS.md AMENDMENT section	admissible contacted coupling pairing	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":12,""codex/seat-r001"":12,""main"":13,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | frontier/B1020_kind_rg_ledgers/FINDINGS.md | frontier/B1020_kind_rg_ledgers/arc_verdict.json | docs/CAMPAIGN_STATUS.md | docs/KIND_TABLE.md | docs/THE_SM_VERDICT.md | frontier/B1075_moduli_crossing/PREREGISTRATION.md | frontier/B1075_moduli_crossing/arc_verdict.json | +3 catch-all	the kind table's own admissible pairing coupling -> moduli (|tone| <-> |V_ij|) has never been contacted
B1075_moduli_crossing	main	FINDINGS.md header	execution-day nu-fit unreachable certificate	DOC_ECHO	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":0}"	 | +1 catch-all	nu-fit.org unreachable, certificate expired, recorded as the execution-day limitation
B1077_intrinsic_split	main	FINDINGS.md 'What it closes and what it aims' / L154 companion paragraph	not-posable b1064-o3 forcing bridge	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":0}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B1077_intrinsic_split/FINDINGS.md | frontier/B1077_intrinsic_split/arc_verdict.json	no forcing bridge banked; the direct construction site not-posable (B1064-O3)
B1078_gauge_selection	main	FINDINGS.md 'The honest grading'	denominator-purity control-tested why-3047 why-413	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the why-413 and why-3047 mechanisms... have never been built; the denominator-purity criterion has never been control-tested
B1078_gauge_selection	main	b1078_results.json 'f' block headline	b931 mechanism explains analogue	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":4,""codex/seat-r001"":5,""main"":4,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | docs/LAW_MAP.md | +4 catch-all	B931's mechanism that explains D2's 953... has no chi_a/chi_b analogue anywhere in the repo
B1084_g2_cone	main	FINDINGS.md section 3, 'COLLISION: MET'	possessed geometry corpus	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		a geometry the corpus never possessed
B1084_g2_cone	main	FINDINGS.md section 1 heading	certified absence object corpus	GENERIC	"{""audit/b775-braver-questions"":35,""claude/new-session-qor5up"":30,""claude/outside-bench"":46,""codex/seat-r001"":41,""main"":44,""paper/structure-genesis-first"":33}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/PRICED_DOORS.md | docs/SEAL_LEDGER.md | docs/THE_SM_VERDICT.md | docs/views/CLOSED_DOORS.md | +13 catch-all	The object (new to the corpus -- the docs sweep's one certified absence, filled)
B1086_spectrum_law	main	FINDINGS.md section 2	e-centralizing own-code hv16 b634	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		The named residual: an own-code rebuild of the dial matrices themselves (the e-centralizing highest vectors hv8/hv16); until then the twisted rows rest on the verified certificate + the B634 corroboration.
B1093_route_a_arithmetic	main	FINDINGS.md item 1	robustness source check	LEAD	"{""audit/b775-braver-questions"":34,""claude/new-session-qor5up"":33,""claude/outside-bench"":36,""codex/seat-r001"":35,""main"":37,""paper/structure-genesis-first"":33}"	docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B108_theta_to_c/probe.py | frontier/B183_open_collective_arrow/FINDINGS.md | frontier/B183_open_collective_arrow/open_collective.py | frontier/B187_interacting_open_collective/FINDINGS.md | frontier/B614_null_model/NULL_MODEL_DESIGN.md | +6 catch-all	the robustness check the source never ran
B1093_route_a_arithmetic	main	FINDINGS.md 'The residual, unchanged and honestly owed'	bhargava-type kato-yukie correspondence identifying	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		identifying WHICH Kato-Yukie/Bhargava-type quantity actually counts integral orbits in this correspondence is the owed step
B1097_first_step_losses	main	FINDINGS.md section 1	intercept circle unit	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":12}"	frontier/B666_leads_campaign/cell6/cell6_output.txt | docs/OPEN_LEADS.md | docs/THE_FORCED_AND_THE_FREE.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json	the circle (intercept) and ray (unit) were NEVER THERE
B1098_nonabelian_hatch	main	FINDINGS.md section 4, item 1	dynamical mechanism selecting	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":14,""claude/outside-bench"":21,""codex/seat-r001"":20,""main"":20,""paper/structure-genesis-first"":15}"	docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/STRATEGIC_SYNTHESIS.md | docs/UNIFIED_STATE.md | docs/views/VERDICT_LEDGER.md | frontier/B297_consolidation_v4/wall_map_v4.py | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B771_phase1_wave1/wave4_results.json | +8 catch-all	no dynamical mechanism selecting A2 is claimed
B1099_route_a_counter	main	FINDINGS.md section 1	classifying literature searched algebra	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":3,""claude/outside-bench"":9,""codex/seat-r001"":7,""main"":9,""paper/structure-genesis-first"":4}"	frontier/B770_closure_census/census.json | docs/SM_SPECIFICATION_LEDGER.md | docs/views/THE_SPINE.md | docs/views/VERDICT_LEDGER.md | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1195_close_loop_batch5a/verification/batch5a_cells.json | frontier/B738_pathfinder_compiler/kill_graph.json | docs/OPEN_LEADS.md | +5 catch-all	No theorem in the literature searched counts G(Z)-orbits inside a G(Q)-orbit for the (E6, 27) or (E6, 27⊕ 27̄) space with the cubic algebra K as the classifying datum.
B1099_route_a_counter	main	FINDINGS.md section 1	neighboring freudenthal logged paper	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":1}"	docs/THE_FRAMEWORK.md | +1 catch-all	the neighboring Freudenthal cases (D6/32, E7/56) are explicitly logged OPEN in that paper
B1099_route_a_counter	main	FINDINGS.md section 1	unproved anywhere reach	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":12,""claude/outside-bench"":20,""codex/seat-r001"":15,""main"":19,""paper/structure-genesis-first"":21}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | frontier/B775_phase2_wave1/wave6_results.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/loss_audit/loss_audit_branch_delta.md | +6 catch-all	unproved anywhere we could reach
B1102_exact_hypercharge_solve	main	FINDINGS.md 'Uniqueness (C2)'	order-36 confirmed symmetry organize	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md	An order-36 symmetry lead (which would organize the 18 into orbits) was not confirmed — named open, not claimed.
B1102_exact_hypercharge_solve	main	FINDINGS.md 'Fences and honest notes'	cubic-crootof b1100 fallback prereg	DOC_ECHO	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":0}"	 | +1 catch-all	B1100's cubic-CRootOf fallback (named in the prereg) was never needed.
B1103_being_gate	main	FINDINGS.md 'Flags carried honestly'	census-definition-dependent unreproduced letters appear	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | +1 catch-all	'Eight of nine letters appear' is census-definition-dependent and UNREPRODUCED
B1104_fourd_suspension	main	FINDINGS.md 'C1'	infinite-order suspension	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":7,""codex/seat-r001"":8,""main"":7,""paper/structure-genesis-first"":3}"	docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | papers/VALIDATION_LEDGER.md | docs/THEOREM_REGISTRY.md | docs/views/VERDICT_LEDGER.md | frontier/B1194_existence_audit/verification/audit_cells.json | +3 catch-all	No infinite-order suspension of M exists
B1105_wall_scope	main	FINDINGS.md 'THE FINDING'	language	UNSWEEPABLE			NO banked result derives any language from another
B1105_wall_scope	main	FINDINGS.md 'THE FINDING'	convergence conclusions equivalence statements	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | frontier/B962_vev_scout/PRIOR_ART_VEV.md | papers/VALIDATION_LEDGER.md | +4 catch-all	the 'one fact' identity is an observed convergence of conclusions, not a proven equivalence of statements
B1107_oneloop_harvest	main	PROGRESS_LOG.md (log_index quoting B1207, 2026-08-29) -- this refers to the sibling arc B1113, not to B1107 itself, but is worth cross-noting since B1107's verifier ran cleanly here	verifier executed since once	LEAD	"{""audit/b775-braver-questions"":17,""claude/new-session-qor5up"":15,""claude/outside-bench"":30,""codex/seat-r001"":21,""main"":29,""paper/structure-genesis-first"":15}"	docs/ERROR_LEDGER.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/reviews/S16_REVIEW_5_VERDICT.md | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B771_phase1_wave1/wave3_results.json | +8 catch-all	the verifier has not executed once since it was banked
B1108_c5_archimedean	main	FINDINGS.md, 'The answer: NO -- structural, not a coverage gap'	determinant archimedean regulator laplacian	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":13}"	docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/views/VERDICT_LEDGER.md | frontier/B1165_gravity_terminal/FINDINGS.md | frontier/B1165_gravity_terminal/b1165_results.json | docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | +5 catch-all	No volume, no regulator, no torsion, no Laplacian determinant, no archimedean height
B1109_selection_cluster	main	FINDINGS.md F1b section	diagonal-type hypercharge color	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md	no hypercharge u(1) exists at all for diagonal-type color
B1111_w5_scoping	main	FINDINGS.md, item 1	deformation element affine single	LEAD	"{""audit/b775-braver-questions"":22,""claude/new-session-qor5up"":21,""claude/outside-bench"":25,""codex/seat-r001"":27,""main"":25,""paper/structure-genesis-first"":21}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | +5 catch-all	No deformation in the affine class makes any single element's locus 0-dim.
B1113_tmeter	main	PROGRESS_LOG.md B1207 (log_index for B1113, quoting the review), external to this arc's own committed files	verifier executed since once	LEAD	"{""audit/b775-braver-questions"":17,""claude/new-session-qor5up"":15,""claude/outside-bench"":30,""codex/seat-r001"":21,""main"":29,""paper/structure-genesis-first"":15}"	docs/ERROR_LEDGER.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/reviews/S16_REVIEW_5_VERDICT.md | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B771_phase1_wave1/wave3_results.json | +8 catch-all	the verifier has not executed once since it was banked
B1114_lorentz_double	main	FINDINGS.md 'THE SIGNATURE IS THE OBSERVER'S'	automorphism particular object mirror	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":12,""codex/seat-r001"":12,""main"":12,""paper/structure-genesis-first"":8}"	docs/views/VERDICT_LEDGER.md | frontier/B772_negatives_adequacy/audit_results.json | frontier/B927_crossing_study_verdict/laneB_panel_report.txt | frontier/B955_l133_scout/PRIOR_ART_RANK_REDUCTION.md | frontier/B955_l133_scout/prior_art_rank_reduction.json | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1074_residue_hunt/b1074_results.json | frontier/B1127_antilinear_completion/b1127_sweep.py | +4 catch-all	no field automorphism of C/Q -- in particular the object's own mirror (q -> 1-q Galois twist) -- can swap them
B1118_deflation	main	shared with B1109, not re-stated verbatim here but cross-referenced	diagonal-type hypercharge color	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1109_selection_cluster/FINDINGS.md | frontier/B1109_selection_cluster/b1109_selection.py	No hypercharge u(1) exists at all for diagonal-type color
B1119_anomaly_resolved	main	FINDINGS.md Fences	compact-color question open	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":9,""codex/seat-r001"":12,""main"":9,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_PROBLEMS.md | docs/SM_SPECIFICATION_LEDGER.md | frontier/B1118_deflation/FINDINGS.md | frontier/B1125_compact_color/b1125_NOTES.md | frontier/B1125_compact_color/b1125_sweep.py | frontier/B1127_antilinear_completion/FINDINGS.md | MANIFEST.md | +4 catch-all	the compact-color question is open
B1119_anomaly_resolved	main	FINDINGS.md 'The corrected results'	compact color lift	GENERIC	"{""audit/b775-braver-questions"":39,""claude/new-session-qor5up"":36,""claude/outside-bench"":78,""codex/seat-r001"":78,""main"":72,""paper/structure-genesis-first"":39}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/THEOREM_REGISTRY.md | docs/views/VERDICT_LEDGER.md | frontier/B268_e6_bridge_consolidation/wall_map_v2.py | +19 catch-all	Neither lift gives compact color
B1121_pair_orbits	main	B1121_pair_orbits/FINDINGS.md and b1121_pairs.py docstring	reimplemented description outside session	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":2,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":1}"	frontier/B1072_silver_instrument/b1072_results.json | frontier/B1121_pair_orbits/FINDINGS.md | frontier/B1121_pair_orbits/b1121_pairs.py | docs/views/VERDICT_LEDGER.md | +1 catch-all	reimplemented from the outside session's description (the scripts were not shipped)
